     acc_x    ,     acc_y    ,     acc_z     
   -0.368408  ,    0.944336  ,    0.023193  
   -0.368164  ,    0.965088  ,    0.024902  
   -0.373047  ,    0.963135  ,    0.023682  
   -0.371338  ,    0.963379  ,    0.025879  
   -0.374756  ,    0.965088  ,    0.019775  
   -0.384033  ,    0.958252  ,    0.014160  
   -0.388916  ,    0.948975  ,    0.011475  
   -0.393799  ,    0.942871  ,    0.006348  
   -0.395264  ,    0.909424  ,   -0.000732  
   -0.396240  ,    0.899170  ,    0.000488  
   -0.395264  ,    0.885254  ,   -0.002441  
   -0.400879  ,    0.884766  ,    0.007324  
   -0.405273  ,    0.886230  ,    0.010254  
   -0.403320  ,    0.892578  ,    0.011963  
   -0.395752  ,    0.885986  ,    0.011719  
   -0.394287  ,    0.886475  ,    0.014648  
   -0.396729  ,    0.897461  ,    0.025146  
   -0.398193  ,    0.884521  ,    0.025879  
   -0.395996  ,    0.885254  ,    0.025391  
   -0.390869  ,    0.899170  ,    0.031982  
   -0.385742  ,    0.912842  ,    0.032715  
   -0.381836  ,    0.919678  ,    0.032715  
   -0.375488  ,    0.938965  ,    0.026123  
   -0.370850  ,    0.946777  ,    0.021729  
   -0.370850  ,    0.945068  ,    0.020996  
   -0.370605  ,    0.948975  ,    0.021484  
   -0.371338  ,    0.947266  ,    0.021484  
   -0.375977  ,    0.938477  ,    0.012695  
   -0.372803  ,    0.936035  ,    0.008545  
   -0.380371  ,    0.922607  ,    0.005859  
   -0.383545  ,    0.936523  ,    0.009033  
   -0.376465  ,    0.939697  ,    0.001221  
   -0.367676  ,    0.933105  ,    0.002930  
   -0.366455  ,    0.923584  ,    0.005371  
   -0.363281  ,    0.930908  ,    0.009521  
   -0.358154  ,    0.914307  ,    0.010986  
   -0.352295  ,    0.917236  ,    0.008789  
   -0.355225  ,    0.921875  ,    0.008545  
   -0.359619  ,    0.931641  ,    0.004883  
   -0.360840  ,    0.935059  ,    0.010742  
   -0.370361  ,    0.942139  ,    0.010742  
   -0.368408  ,    0.954346  ,    0.007324  
   -0.364258  ,    0.957520  ,    0.008545  
   -0.370850  ,    0.937988  ,    0.006348  
   -0.361572  ,    0.936279  ,    0.005859  
   -0.364014  ,    0.920166  ,   -0.002197  
   -0.360352  ,    0.927490  ,   -0.005859  
   -0.364502  ,    0.919189  ,   -0.007080  
   -0.365479  ,    0.918213  ,   -0.004639  
   -0.362549  ,    0.922363  ,   -0.001465  
   -0.366699  ,    0.925049  ,    0.001465  
   -0.371094  ,    0.925293  ,    0.009277  
   -0.375000  ,    0.922363  ,    0.009277  
   -0.365967  ,    0.924561  ,    0.005371  
   -0.362549  ,    0.919678  ,    0.007324  
   -0.361328  ,    0.922119  ,    0.008789  
   -0.357178  ,    0.930420  ,    0.010742  
   -0.357178  ,    0.932373  ,    0.009033  
   -0.352539  ,    0.931885  ,    0.020264  
   -0.353271  ,    0.942871  ,    0.024170  
   -0.353027  ,    0.944092  ,    0.019775  
   -0.350586  ,    0.949219  ,    0.013428  
   -0.358887  ,    0.957275  ,    0.010498  
   -0.359863  ,    0.954834  ,    0.009277  
   -0.359131  ,    0.953613  ,    0.009277  
   -0.357422  ,    0.932373  ,    0.007080  
   -0.354980  ,    0.933350  ,    0.004639  
   -0.355957  ,    0.923584  ,    0.004150  
   -0.358154  ,    0.914795  ,   -0.001465  
   -0.355957  ,    0.921143  ,   -0.004395  
   -0.358643  ,    0.919922  ,   -0.003174  
   -0.361084  ,    0.926025  ,   -0.003174  
   -0.361572  ,    0.929688  ,   -0.003174  
   -0.360596  ,    0.930176  ,    0.000000  
   -0.356689  ,    0.925049  ,   -0.000732  
   -0.355713  ,    0.932617  ,    0.002197  
   -0.350830  ,    0.942871  ,    0.011230  
   -0.348145  ,    0.943604  ,    0.012451  
   -0.345459  ,    0.949463  ,    0.014648  
   -0.343994  ,    0.958740  ,    0.021973  
   -0.348877  ,    0.941895  ,    0.024902  
   -0.352295  ,    0.927979  ,    0.019531  
   -0.351807  ,    0.938477  ,    0.013428  
   -0.351807  ,    0.943848  ,    0.018799  
   -0.352783  ,    0.941650  ,    0.014160  
   -0.349365  ,    0.937744  ,    0.013916  
   -0.351318  ,    0.932373  ,    0.012695  
   -0.352539  ,    0.931152  ,    0.011475  
   -0.353271  ,    0.935303  ,    0.010010  
   -0.349609  ,    0.934814  ,    0.007568  
   -0.351562  ,    0.929443  ,    0.007080  
   -0.353271  ,    0.928711  ,    0.007080  
   -0.352539  ,    0.933594  ,   -0.000488  
   -0.350586  ,    0.932861  ,   -0.000732  
   -0.354736  ,    0.933105  ,    0.000732  
   -0.353760  ,    0.940430  ,   -0.004150  
   -0.354248  ,    0.943848  ,   -0.004150  
   -0.353271  ,    0.945801  ,    0.001221  
   -0.353516  ,    0.934814  ,    0.001953  
   -0.352783  ,    0.931885  ,    0.002197  
   -0.357666  ,    0.926025  ,   -0.000488  
   -0.358887  ,    0.924805  ,    0.003662  
   -0.360107  ,    0.923828  ,    0.005615  
   -0.359619  ,    0.927002  ,    0.009766  
   -0.356934  ,    0.927734  ,    0.008545  
   -0.358398  ,    0.928711  ,    0.009033  
   -0.357422  ,    0.921143  ,    0.009766  
   -0.356201  ,    0.922607  ,    0.013672  
   -0.355469  ,    0.925781  ,    0.013672  
   -0.360107  ,    0.927734  ,    0.009766  
   -0.356934  ,    0.929932  ,    0.010254  
   -0.356689  ,    0.927979  ,    0.012939  
   -0.357422  ,    0.933594  ,    0.009766  
   -0.358887  ,    0.935059  ,    0.007080  
   -0.357422  ,    0.933594  ,    0.006592  
   -0.353027  ,    0.938232  ,    0.005371  
   -0.353027  ,    0.929443  ,    0.009033  
   -0.351807  ,    0.932861  ,    0.009277  
   -0.346924  ,    0.936523  ,    0.008789  
   -0.343506  ,    0.936035  ,    0.009766  
   -0.343750  ,    0.937256  ,    0.010254  
   -0.344727  ,    0.941895  ,    0.006348  
   -0.348389  ,    0.946045  ,    0.008057  
   -0.348389  ,    0.946045  ,    0.009033  
   -0.345947  ,    0.941650  ,    0.004395  
   -0.344971  ,    0.944336  ,    0.004150  
   -0.345215  ,    0.944092  ,    0.007324  
   -0.344482  ,    0.941406  ,    0.002197  
   -0.343994  ,    0.941650  ,    0.005127  
   -0.345703  ,    0.940674  ,    0.001221  
   -0.346191  ,    0.940674  ,    0.003906  
   -0.346436  ,    0.939453  ,    0.005127  
   -0.346680  ,    0.938965  ,    0.006104  
   -0.346436  ,    0.932617  ,    0.008545  
   -0.344971  ,    0.930420  ,    0.002930  
   -0.344238  ,    0.929932  ,    0.003174  
   -0.348389  ,    0.932373  ,    0.005127  
   -0.351807  ,    0.936523  ,    0.009033  
   -0.346680  ,    0.935547  ,    0.006348  
   -0.344727  ,    0.942383  ,    0.007324  
   -0.343262  ,    0.946533  ,    0.006104  
   -0.343018  ,    0.943848  ,    0.007324  
   -0.342285  ,    0.936523  ,    0.005127  
   -0.340820  ,    0.937744  ,    0.005615  
   -0.343262  ,    0.935059  ,    0.007080  
   -0.343750  ,    0.936035  ,    0.006592  
   -0.347168  ,    0.940186  ,    0.009521  
   -0.344727  ,    0.937256  ,    0.013428  
   -0.350098  ,    0.942383  ,    0.008789  
   -0.349365  ,    0.937744  ,    0.005859  
   -0.350098  ,    0.930420  ,    0.008057  
   -0.348389  ,    0.928711  ,    0.007324  
   -0.343994  ,    0.933350  ,    0.010010  
   -0.341553  ,    0.933350  ,    0.011719  
   -0.341309  ,    0.932373  ,    0.010254  
   -0.339600  ,    0.932373  ,    0.016113  
   -0.342285  ,    0.937988  ,    0.017090  
   -0.345703  ,    0.942627  ,    0.010254  
   -0.345215  ,    0.942139  ,    0.006836  
   -0.346191  ,    0.949219  ,    0.005371  
   -0.345703  ,    0.942383  ,    0.005615  
   -0.345703  ,    0.942627  ,    0.010254  
   -0.344727  ,    0.937256  ,    0.009766  
   -0.341797  ,    0.937744  ,    0.005615  
   -0.337891  ,    0.932129  ,    0.002441  
   -0.338623  ,    0.930908  ,    0.001953  
   -0.342285  ,    0.940186  ,    0.000000  
   -0.341064  ,    0.939453  ,   -0.000488  
   -0.341553  ,    0.937256  ,   -0.002197  
   -0.344238  ,    0.934570  ,    0.003174  
   -0.347900  ,    0.927246  ,    0.009521  
   -0.347900  ,    0.930908  ,    0.009521  
   -0.340332  ,    0.928955  ,    0.014160  
   -0.332764  ,    0.940674  ,    0.021973  
   -0.331055  ,    0.946045  ,    0.019287  
   -0.330566  ,    0.970703  ,    0.021484  
   -0.333008  ,    0.942139  ,    0.020264  
   -0.336670  ,    0.928711  ,    0.010742  
   -0.335449  ,    0.950439  ,    0.016357  
   -0.336670  ,    0.935791  ,    0.012939  
   -0.340820  ,    0.928711  ,    0.011230  
   -0.338623  ,    0.937988  ,    0.006348  
   -0.333252  ,    0.943115  ,    0.008789  
   -0.331299  ,    0.943115  ,    0.005127  
   -0.326172  ,    0.945068  ,   -0.006104  
   -0.323730  ,    0.946777  ,   -0.018066  
   -0.325928  ,    0.944824  ,   -0.018799  
   -0.330078  ,    0.945557  ,   -0.019775  
   -0.333496  ,    0.938721  ,   -0.022705  
   -0.337158  ,    0.937744  ,   -0.016846  
   -0.342285  ,    0.930420  ,   -0.007812  
   -0.338379  ,    0.925781  ,   -0.001709  
   -0.334229  ,    0.922119  ,    0.003174  
   -0.324463  ,    0.932861  ,    0.007812  
   -0.317383  ,    0.961914  ,    0.011963  
   -0.311035  ,    0.944336  ,    0.011719  
   -0.314209  ,    0.941650  ,    0.014648  
   -0.319336  ,    0.964844  ,    0.017334  
   -0.322021  ,    0.966553  ,    0.018555  
   -0.331055  ,    0.959229  ,    0.017334  
   -0.335938  ,    0.955322  ,    0.018311  
   -0.334961  ,    0.945557  ,    0.016846  
   -0.325928  ,    0.947021  ,    0.017822  
   -0.317383  ,    0.950684  ,    0.019531  
   -0.315186  ,    0.948242  ,    0.016357  
   -0.309326  ,    0.947754  ,    0.015381  
   -0.315918  ,    0.954346  ,    0.013184  
   -0.320068  ,    0.954590  ,    0.012451  
   -0.327637  ,    0.957031  ,    0.010498  
   -0.337158  ,    0.954834  ,   -0.003662  
   -0.338623  ,    0.960205  ,   -0.002930  
   -0.337891  ,    0.956543  ,   -0.002930  
   -0.336182  ,    0.942139  ,    0.003906  
   -0.333252  ,    0.938721  ,    0.005371  
   -0.333740  ,    0.934570  ,    0.009766  
   -0.328125  ,    0.915039  ,    0.011719  
   -0.329102  ,    0.914307  ,    0.015625  
   -0.333740  ,    0.916748  ,    0.020508  
   -0.339844  ,    0.922363  ,    0.015381  
   -0.345215  ,    0.926270  ,    0.016846  
   -0.348145  ,    0.929199  ,    0.015381  
   -0.348389  ,    0.942139  ,    0.018311  
   -0.349121  ,    0.938965  ,    0.017822  
   -0.344727  ,    0.941406  ,    0.013916  
   -0.335449  ,    0.949707  ,    0.018799  
   -0.335693  ,    0.936523  ,    0.020020  
   -0.333496  ,    0.925049  ,    0.001953  
   -0.327393  ,    0.941650  ,    0.008545  
   -0.327637  ,    0.946289  ,    0.010986  
   -0.336426  ,    0.943359  ,    0.008057  
   -0.334717  ,    0.957031  ,    0.011475  
   -0.336182  ,    0.960938  ,    0.017578  
   -0.326416  ,    0.951172  ,    0.012695  
   -0.321289  ,    0.953613  ,    0.017334  
   -0.319824  ,    0.953613  ,    0.018555  
   -0.316406  ,    0.949707  ,    0.018799  
   -0.314209  ,    0.952148  ,    0.012207  
   -0.313477  ,    0.957520  ,    0.011475  
   -0.321045  ,    0.959717  ,    0.011963  
   -0.321289  ,    0.965820  ,    0.006348  
   -0.319824  ,    0.970459  ,   -0.000732  
   -0.328613  ,    0.964600  ,   -0.008301  
   -0.334229  ,    0.960449  ,   -0.006592  
   -0.336426  ,    0.954346  ,   -0.006592  
   -0.333984  ,    0.931641  ,   -0.009521  
   -0.334717  ,    0.934814  ,   -0.004883  
   -0.334473  ,    0.935791  ,   -0.001221  
   -0.343018  ,    0.925537  ,    0.001221  
   -0.339111  ,    0.918701  ,    0.003174  
   -0.340088  ,    0.920166  ,    0.002441  
   -0.337158  ,    0.933594  ,    0.010254  
   -0.330322  ,    0.935547  ,    0.016602  
   -0.324707  ,    0.931641  ,    0.014404  
   -0.325439  ,    0.937988  ,    0.023926  
   -0.335449  ,    0.933350  ,    0.020264  
   -0.341064  ,    0.937256  ,    0.019043  
   -0.341553  ,    0.930908  ,    0.018066  
   -0.339600  ,    0.934814  ,    0.019531  
   -0.334473  ,    0.933105  ,    0.017334  
   -0.323242  ,    0.941895  ,    0.015381  
   -0.317139  ,    0.942871  ,    0.007812  
   -0.318604  ,    0.934082  ,    0.000488  
   -0.328369  ,    0.934082  ,   -0.007324  
   -0.334473  ,    0.941162  ,   -0.014893  
   -0.336914  ,    0.940674  ,   -0.015137  
   -0.339111  ,    0.936279  ,   -0.024658  
   -0.351074  ,    0.943848  ,   -0.014893  
   -0.348877  ,    0.947021  ,   -0.016602  
   -0.335449  ,    0.957764  ,   -0.014648  
   -0.332275  ,    0.946777  ,   -0.012939  
   -0.329590  ,    0.950928  ,   -0.012207  
   -0.328613  ,    0.945312  ,   -0.007080  
   -0.330322  ,    0.944336  ,   -0.003174  
   -0.329346  ,    0.942383  ,   -0.001221  
   -0.328613  ,    0.938232  ,   -0.000732  
   -0.333984  ,    0.942139  ,    0.009766  
   -0.333252  ,    0.947021  ,    0.012207  
   -0.334717  ,    0.949219  ,    0.006348  
   -0.336182  ,    0.945801  ,   -0.005615  
   -0.334717  ,    0.948486  ,   -0.003174  
   -0.339600  ,    0.949463  ,    0.003174  
   -0.339355  ,    0.946045  ,   -0.000977  
   -0.335205  ,    0.942383  ,   -0.002930  
   -0.335693  ,    0.938232  ,   -0.000977  
   -0.337402  ,    0.940918  ,   -0.005615  
   -0.336426  ,    0.940430  ,   -0.004395  
   -0.333008  ,    0.942871  ,   -0.005859  
   -0.338623  ,    0.931885  ,   -0.010742  
   -0.347900  ,    0.924805  ,   -0.007324  
   -0.355713  ,    0.921387  ,   -0.001221  
   -0.356934  ,    0.927490  ,    0.004150  
   -0.357910  ,    0.926025  ,   -0.001221  
   -0.356934  ,    0.927979  ,    0.001953  
   -0.353027  ,    0.924805  ,    0.004395  
   -0.350342  ,    0.921875  ,    0.004883  
   -0.350098  ,    0.923828  ,    0.006836  
   -0.340576  ,    0.915771  ,    0.000000  
   -0.337646  ,    0.927246  ,   -0.000732  
   -0.335938  ,    0.937256  ,    0.009033  
   -0.331055  ,    0.947998  ,    0.003418  
   -0.331055  ,    0.948486  ,    0.000488  
   -0.334961  ,    0.955322  ,    0.002441  
   -0.342285  ,    0.949463  ,   -0.008545  
   -0.344482  ,    0.954346  ,   -0.010010  
   -0.349609  ,    0.954346  ,   -0.012451  
   -0.342041  ,    0.946533  ,   -0.013916  
   -0.336914  ,    0.946533  ,   -0.012695  
   -0.332520  ,    0.936279  ,   -0.006592  
   -0.335205  ,    0.924316  ,    0.000000  
   -0.339600  ,    0.920166  ,    0.002686  
   -0.347412  ,    0.923828  ,    0.000000  
   -0.348633  ,    0.927490  ,   -0.001709  
   -0.351562  ,    0.933594  ,    0.000732  
   -0.350830  ,    0.937744  ,    0.001709  
   -0.344482  ,    0.946533  ,    0.007324  
   -0.340332  ,    0.935303  ,    0.006592  
   -0.337402  ,    0.930664  ,    0.006104  
   -0.338379  ,    0.931396  ,    0.002441  
   -0.340088  ,    0.931641  ,   -0.000244  
   -0.340332  ,    0.931641  ,    0.002441  
   -0.336182  ,    0.941895  ,   -0.000244  
   -0.333008  ,    0.944580  ,   -0.001709  
   -0.330322  ,    0.949951  ,   -0.000488  
   -0.332520  ,    0.947266  ,    0.005127  
   -0.337402  ,    0.945557  ,    0.002441  
   -0.343506  ,    0.949951  ,    0.001709  
   -0.344727  ,    0.960938  ,    0.002930  
   -0.339111  ,    0.956543  ,    0.004639  
   -0.338135  ,    0.959229  ,    0.009521  
   -0.333984  ,    0.945557  ,    0.005371  
   -0.335693  ,    0.938965  ,    0.005371  
   -0.339600  ,    0.937012  ,    0.007568  
   -0.340088  ,    0.936523  ,    0.005371  
   -0.345703  ,    0.931885  ,    0.005127  
   -0.355957  ,    0.935059  ,    0.003174  
   -0.356934  ,    0.940186  ,   -0.005371  
   -0.358887  ,    0.939209  ,   -0.002441  
   -0.360840  ,    0.937500  ,   -0.005371  
   -0.357910  ,    0.928467  ,   -0.001953  
   -0.360596  ,    0.924561  ,   -0.000977  
   -0.360107  ,    0.923340  ,    0.000732  
   -0.349609  ,    0.910889  ,    0.005859  
   -0.348145  ,    0.910889  ,    0.008789  
   -0.348145  ,    0.914551  ,    0.013428  
   -0.351562  ,    0.923584  ,    0.015137  
   -0.351074  ,    0.926025  ,    0.011719  
   -0.354492  ,    0.932129  ,    0.006592  
   -0.358643  ,    0.931152  ,    0.005615  
   -0.363770  ,    0.930420  ,    0.007080  
   -0.362793  ,    0.935059  ,    0.010254  
   -0.350098  ,    0.938721  ,    0.006592  
   -0.347656  ,    0.943359  ,    0.008057  
   -0.340332  ,    0.941650  ,    0.009521  
   -0.336914  ,    0.941650  ,    0.009521  
   -0.334473  ,    0.939209  ,    0.009766  
   -0.331543  ,    0.939941  ,    0.010254  
   -0.335693  ,    0.942383  ,    0.007812  
   -0.333252  ,    0.945312  ,    0.005615  
   -0.339844  ,    0.946533  ,   -0.002441  
   -0.337402  ,    0.956787  ,   -0.005615  
   -0.334961  ,    0.955322  ,   -0.004150  
   -0.330322  ,    0.958984  ,    0.000244  
   -0.326172  ,    0.956055  ,   -0.002686  
   -0.330322  ,    0.953369  ,   -0.003174  
   -0.336914  ,    0.938232  ,   -0.006348  
   -0.345459  ,    0.931885  ,   -0.010010  
   -0.344727  ,    0.934814  ,   -0.003662  
   -0.344238  ,    0.936035  ,    0.003662  
   -0.339844  ,    0.936279  ,    0.005371  
   -0.340088  ,    0.937256  ,    0.006104  
   -0.335938  ,    0.938965  ,    0.007812  
   -0.331543  ,    0.943115  ,    0.012451  
   -0.329590  ,    0.938965  ,    0.010498  
   -0.330566  ,    0.948486  ,    0.010986  
   -0.334717  ,    0.944092  ,    0.011475  
   -0.333008  ,    0.945801  ,    0.014160  
   -0.338135  ,    0.954102  ,    0.009766  
   -0.339600  ,    0.945557  ,   -0.000732  
   -0.346436  ,    0.939209  ,   -0.005127  
   -0.356689  ,    0.939941  ,   -0.002686  
   -0.358154  ,    0.936035  ,    0.001953  
   -0.354004  ,    0.931641  ,   -0.001221  
   -0.350342  ,    0.919189  ,    0.002441  
   -0.348145  ,    0.914795  ,    0.013428  
   -0.348389  ,    0.917480  ,    0.011230  
   -0.346436  ,    0.927490  ,    0.017334  
   -0.346191  ,    0.928711  ,    0.012207  
   -0.350342  ,    0.928467  ,    0.010986  
   -0.348389  ,    0.934326  ,    0.017090  
   -0.345947  ,    0.928711  ,    0.022217  
   -0.348389  ,    0.927490  ,    0.022705  
   -0.347900  ,    0.932373  ,    0.008545  
   -0.351318  ,    0.933350  ,    0.002197  
   -0.354004  ,    0.934814  ,    0.003906  
   -0.357422  ,    0.930664  ,   -0.002930  
   -0.350830  ,    0.944336  ,    0.001709  
   -0.348633  ,    0.949707  ,    0.001221  
   -0.337402  ,    0.956543  ,   -0.008301  
   -0.331787  ,    0.956787  ,   -0.010010  
   -0.331299  ,    0.950439  ,   -0.007568  
   -0.334473  ,    0.946289  ,   -0.013428  
   -0.337646  ,    0.944336  ,   -0.004639  
   -0.336914  ,    0.946533  ,   -0.007568  
   -0.334961  ,    0.941895  ,   -0.001465  
   -0.335938  ,    0.936523  ,    0.002441  
   -0.334473  ,    0.937500  ,    0.003662  
   -0.342041  ,    0.944580  ,    0.007324  
   -0.344727  ,    0.953125  ,    0.009033  
   -0.343262  ,    0.957275  ,    0.006104  
   -0.342285  ,    0.953369  ,    0.008301  
   -0.345703  ,    0.940430  ,    0.006104  
   -0.346436  ,    0.940674  ,    0.009277  
   -0.348389  ,    0.937500  ,    0.008545  
   -0.347412  ,    0.934326  ,    0.010254  
   -0.344238  ,    0.935547  ,    0.013184  
   -0.345947  ,    0.928955  ,    0.015869  
   -0.355957  ,    0.936279  ,    0.011475  
   -0.361328  ,    0.930420  ,    0.010010  
   -0.357910  ,    0.917480  ,    0.007812  
   -0.353027  ,    0.923340  ,    0.005859  
